,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
229220,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
229221,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
229222,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
229223,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
229224,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
229225,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
229226,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
229227,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
229228,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
229229,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
229230,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
229231,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
229232,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
229233,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
229234,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
229235,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
229236,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
229237,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
229238,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,El Locale Loco,43.647841628260856,-79.3734589646591,Mexican Restaurant
229239,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
229240,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Starbucks,43.648958313707716,-79.37262149022399,Coffee Shop
229241,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,FARMR Eatery & Catering,43.648399444195235,-79.37025707961766,Bistro
229242,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Paddington's Pump,43.64904851225212,-79.37202375363597,Diner
229243,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
229244,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
229245,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café
229246,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
229247,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
229248,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Jack Astor's Bar & Grill,43.64875703260639,-79.37311132714663,Restaurant
229249,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
229250,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
229251,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
229252,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
229253,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Beauty Boutique by Shoppers Drug Mart,43.64765318245337,-79.3708236331755,Cosmetics Shop
229254,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
229255,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
229256,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,b.good,43.64944998001508,-79.37730407480109,Salad Place
229257,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
229258,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
229259,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
229260,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
229261,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
229262,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Jump,43.64814738516352,-79.37875242540652,American Restaurant
229263,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
229264,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
229265,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
229266,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
229267,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
229268,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
229269,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
229270,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
229271,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,The Poké Box,43.65046931503178,-79.37631703952829,Hawaiian Restaurant
229272,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
229273,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,b.good,43.64959138517889,-79.37120310814649,Burger Joint
229274,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Soup Nutsy,43.64799973583649,-79.38051792697051,Soup Place
229275,Downtown Toronto,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,Union Station,43.645167120407564,-79.38064098358154,Train Station
237466,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
237467,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
237468,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
237469,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,TD Canada Trust,43.60184178501261,-79.54557940363878,Bank
237470,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
237471,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
237472,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,Subway,43.599261522315125,-79.54433962697884,Sandwich Place
237473,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,T.Shevchenko Ukrainian Community Centre,43.60220720982585,-79.54366246716957,Dance Studio
237474,Etobicoke,Alderwood,43.60241370000001,-79.54348409999999,Franklin Horner Community Centre,43.60370722144246,-79.53813754757284,Athletics & Sports
237547,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
237548,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
237549,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
237550,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,TD Canada Trust,43.60184178501261,-79.54557940363878,Bank
237551,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
237552,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
237553,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,Subway,43.599261522315125,-79.54433962697884,Sandwich Place
237554,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,T.Shevchenko Ukrainian Community Centre,43.60220720982585,-79.54366246716957,Dance Studio
237555,Etobicoke,Long Branch,43.60241370000001,-79.54348409999999,Franklin Horner Community Centre,43.60370722144246,-79.53813754757284,Athletics & Sports
237628,Etobicoke,Northwest,43.706748299999994,-79.5940544,Economy Rent A Car,43.708471,-79.589943,Rental Car Location
237629,Etobicoke,Northwest,43.706748299999994,-79.5940544,Logistics Distribution,43.707554,-79.589252,Bar
237630,Etobicoke,Northwest,43.706748299999994,-79.5940544,Saand Rexdale,43.70507157610408,-79.59872534770956,Drugstore
237637,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
237638,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
237639,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
237640,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
237641,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Rashnaa Restaurant,43.6681826362536,-79.36906618596882,Indian Restaurant
237642,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
237643,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
237644,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
237645,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Under The Table,43.667447809465216,-79.36932421942781,Restaurant
237646,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
237647,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
237648,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
237649,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
237650,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
237651,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
237652,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
237653,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
237654,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
237655,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
237656,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
237657,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
237658,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
237659,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
237660,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
237661,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
237662,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
237663,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
237664,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
237665,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
237666,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
237667,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
237668,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Subway,43.66559771704867,-79.36846996703981,Sandwich Place
237669,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
237670,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
237671,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
237672,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Starbucks,43.66495582805025,-79.36838967902197,Coffee Shop
237673,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
237674,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
237675,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Shoppers Drug Mart,43.66394400097457,-79.36780769338706,Pharmacy
237676,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Grinning Face,43.666625811214026,-79.36895384543233,Ice Cream Shop
237677,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Cabbage Town Kitchen,43.668181,-79.36956995,American Restaurant
237678,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Ambal Trading,43.66753798027583,-79.36934978648982,Market
237679,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,El Charro,43.667606,-79.36949,Restaurant
237680,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
237681,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Eat Bulaga!,43.66788493310216,-79.37057609320185,Grocery Store
237682,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Salt & Tobacco,43.66530700653405,-79.36833465285895,Pizza Place
237683,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
237684,Downtown Toronto,Cabbagetown,43.667967,-79.3676753,Rosedale Ravine,43.672151681201306,-79.36715009255055,Park
239941,Downtown Toronto,St. James Town,43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
239942,Downtown Toronto,St. James Town,43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
239943,Downtown Toronto,St. James Town,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
239944,Downtown Toronto,St. James Town,43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
239945,Downtown Toronto,St. James Town,43.667967,-79.3676753,Rashnaa Restaurant,43.6681826362536,-79.36906618596882,Indian Restaurant
239946,Downtown Toronto,St. James Town,43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
239947,Downtown Toronto,St. James Town,43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
239948,Downtown Toronto,St. James Town,43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
239949,Downtown Toronto,St. James Town,43.667967,-79.3676753,Under The Table,43.667447809465216,-79.36932421942781,Restaurant
239950,Downtown Toronto,St. James Town,43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
239951,Downtown Toronto,St. James Town,43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
239952,Downtown Toronto,St. James Town,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
239953,Downtown Toronto,St. James Town,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
239954,Downtown Toronto,St. James Town,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
239955,Downtown Toronto,St. James Town,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
239956,Downtown Toronto,St. James Town,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
239957,Downtown Toronto,St. James Town,43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
239958,Downtown Toronto,St. James Town,43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
239959,Downtown Toronto,St. James Town,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
239960,Downtown Toronto,St. James Town,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
239961,Downtown Toronto,St. James Town,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
239962,Downtown Toronto,St. James Town,43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
239963,Downtown Toronto,St. James Town,43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
239964,Downtown Toronto,St. James Town,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
239965,Downtown Toronto,St. James Town,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
239966,Downtown Toronto,St. James Town,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
239967,Downtown Toronto,St. James Town,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
239968,Downtown Toronto,St. James Town,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
239969,Downtown Toronto,St. James Town,43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
239970,Downtown Toronto,St. James Town,43.667967,-79.3676753,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
239971,Downtown Toronto,St. James Town,43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
239972,Downtown Toronto,St. James Town,43.667967,-79.3676753,Subway,43.66559771704867,-79.36846996703981,Sandwich Place
239973,Downtown Toronto,St. James Town,43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
239974,Downtown Toronto,St. James Town,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
239975,Downtown Toronto,St. James Town,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
239976,Downtown Toronto,St. James Town,43.667967,-79.3676753,Starbucks,43.66495582805025,-79.36838967902197,Coffee Shop
239977,Downtown Toronto,St. James Town,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
239978,Downtown Toronto,St. James Town,43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
239979,Downtown Toronto,St. James Town,43.667967,-79.3676753,Shoppers Drug Mart,43.66394400097457,-79.36780769338706,Pharmacy
239980,Downtown Toronto,St. James Town,43.667967,-79.3676753,Grinning Face,43.666625811214026,-79.36895384543233,Ice Cream Shop
239981,Downtown Toronto,St. James Town,43.667967,-79.3676753,Cabbage Town Kitchen,43.668181,-79.36956995,American Restaurant
239982,Downtown Toronto,St. James Town,43.667967,-79.3676753,Ambal Trading,43.66753798027583,-79.36934978648982,Market
239983,Downtown Toronto,St. James Town,43.667967,-79.3676753,El Charro,43.667606,-79.36949,Restaurant
239984,Downtown Toronto,St. James Town,43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
239985,Downtown Toronto,St. James Town,43.667967,-79.3676753,Eat Bulaga!,43.66788493310216,-79.37057609320185,Grocery Store
239986,Downtown Toronto,St. James Town,43.667967,-79.3676753,Salt & Tobacco,43.66530700653405,-79.36833465285895,Pizza Place
239987,Downtown Toronto,St. James Town,43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
239988,Downtown Toronto,St. James Town,43.667967,-79.3676753,Rosedale Ravine,43.672151681201306,-79.36715009255055,Park
242245,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
242246,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
242247,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
242248,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
242249,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
242250,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
242251,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
242252,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
242253,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
242254,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
242255,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
242256,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
242257,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
242258,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
242259,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
242260,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
242261,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Earls Kitchen & Bar,43.647923453007955,-79.38378948070567,Bar
242262,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
242263,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
242264,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
242265,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
242266,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
242267,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
242268,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
242269,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
242270,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
242271,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
242272,Downtown Toronto,First Canadian Place,43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
